URL,Snippet
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/1970/end/2005,"not all businesses have realised this time change is coming. there's a sort of feeling of, we've all been here before, and it's been put back a couple of times, and i think that hasn't helped, and add covid to that, that hasn't helped, either. but i certainly foresee severe disruption in the first few weeks"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2113/end/2148,"within the four nations of the uk. in england - the situation remains the same, with lockdown continuing until december the second. wales had its lockdown lifted ten days ago,"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2097/end/2132,"the changes brexit will bring really are now just a few weeks away, with much still to be done to keep things moving. alex forsyth, bbc news. more than two million people in scotland have just moved into the toughest coronavirus restrictions - with the rules again varying widely"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2143/end/2178,"is on the ii council areas in scotland which have gone into the strictest level four lockdown - meaning that everything but schools and essential shops are closed. we'll be hearing from wales and northern ireland in a moment, but this first this report from alexandra mackenzie in glasgow."
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2128/end/2163,"but some restrictions on meeting others remain - and travel to and from england without a reasonable excuse is still banned. northern ireland was due to come out of its five-week 'circuit breaker' lockdown - but now, there'll be new restrictions from next friday, lasting until december 11th. but tonight, the focus"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2162/end/2197,"the toughest of restrictions are now in place to help suppress the virus before christmas. who is it you are buying for today? this candle company is determined to get through these challenging times. it's heartbreaking, but normally,"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2237/end/2272,"while others live in lockdown, across wales, people have been shopping, dining, doing the things forbidden in other parts of the uk, since the firebreak finished on november the 9th. customers have come back to this"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2255/end/2290,"toy shop in pontypridd. they want to get their christmas done now because they don't know if we will go into a further lockdown, so they are out and around and wanting to buy everything now. the fear of another lockdown hangs"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2268/end/2303,"over emma's business as well. we can't keep having lockdowns which force people to stay in, which brings numbers down, but then everybody goes out in droves and the numbers go up again."
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2301/end/2336,"would make is very likely indeed that will see coronavirus come flooding back into our communities will be faced with another series of difficult decisions. inevitably, people want to know where that leaves them for christmas."
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2433/end/2468,"the virus behaves in a way even our medical advisers don't for see. hospitality organisations have warned of further redundancies. emma vardy, bbc news, belfast."
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2554/end/2589,"the application for the vaccine of covid-i9 and if he does, we will watch that for you and bring you any developments on that. and he may speak about the ongoing disputes and the fact that he has invited"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2637/end/2672,"going to allow the rest of the economy to get back on its feet a bit, gone out of our way to do ourjob but at the same time were not being recognised, so i think it would be grossly unfair. nathan also helps kids to school. the coach driver in buckinghamshire, he says wages should reflect the lockdown economic turmoil."
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2652/end/2687,"nathan also helps kids to school. the coach driver in buckinghamshire, he says wages should reflect the lockdown economic turmoil. now was not the time for a pay rise. now is not the time for a pay rise. whilst everyone in the private sector is worrying whether they will have a job by christmas, this is unfair. us drivers have had"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/2722/end/2757,"new lockdown extended support, and will borrowing is heading closer to £a00 billion, a peacetime record. the unions are furious but they have the public on their side and in this year of all years, against the governments fundamental arguments that there are billions to be saved"
https://archive.org/details/BBCNEWS_20201120_190000_BBC_News#start/3616/end/3651,a coronavirus vaccine. -- miriam mcsherry. pfizer formally applies to health regulators for emergency authorisation for its new covid vaccine. governments around the world are hoping it can be approved next month. the british prime minister boris johnson gives his full support
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/20/end/55,"for its new covid vaccine. governments around the world are hoping it can be approved next month. the british prime minister boris johnson gives his full support to the home secretary priti patel, despite an inquiry upholding claims against her of bullying."
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/9/end/44,this is bbc world news. i'm babita sharma. our top stories. a step closer to rolling out a coronavirus vaccine. -- miriam mcsherry. pfizer formally applies to health regulators for emergency authorisation
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/98/end/133,"hello and welcome if you're watching in the uk or around the world - and stay with us for the latest news and analysis from here and across the globe. the world could be one one step closer to a usable covid-19 vaccine, with the drugs company pfizer and its partner biontech filing"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/159/end/194,"the case. having gone through that phase where you have developed the vaccine and the test results are showing positive signs, the next hurdle in the process is that regulation approval and what we see it now is pfizer going to regulators around the world trying to get"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/175/end/210,"permission in the us it is called emergency use and when a drug has it been properly fully tested in other words, there are conditions under which it can gain approval to be used. and that is what it is doing in america. also doing that in the"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/461/end/496,"he has comprehensively failed a test of his leadership, where he has had a report on his desk precisely on that issue. sir alex allan could not have been clearer that the home secretary has not consistently met the high"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/567/end/602,has denied involvement. the us state of california is to impose a curfew from ten-pm to 5am from saturday to combat a surge in new coronavirus transmissions. the state governor says the measure is crucial in trying
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/583/end/618,to slow down the virus. sophie long reports. open! asa open! as a raft of new measures restricting people's freedoms comes
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/705/end/740,"also surging dramatically as the demand for testing. add dodger stadium in los angeles, cars are queuing in every direction. prompting pleas for people getting tested to hold off. the messages now"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/721/end/756,"to stay at home. if you are notjust link symptoms, you shouldn't need testing because she shouldn't be socialising. -- if you are not showing simple. as people wait come a dramatic rollback of the reopening is taking place in california. and there are warnings of even tighter"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/938/end/973,legislators in washington. that hugely controversial. it is. hejust finished a press conference in the white house and it was about covid-i9 and the prices of drugs and saidi covid-i9 and the prices of drugs and said i won the election and got more
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1803/end/1838,"for emergency authorisation of its covid vaccine. the move could see it approved for use in the first two weeks of december. the british prime minister borisjohnson has given his full support to the home secretary priti patel, despite an inquiry upholding claims"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1858/end/1893,"you are watching bbc news. england's test and trace system is failing in areas with some of the worst infection rates, according to a bbc investigation. six months ago, borisjohnson promised a 'world heating system, but research has found thatjust half of close contacts"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1874/end/1909,"are being reached in some places like bradford, nottingham and leicester. the government says test and trace is helping to curb the spread of covid. sophie hutchinson reports. i've got the case up. foot soldiers in the war"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1874/end/1909,"are being reached in some places like bradford, nottingham and leicester. the government says test and trace is helping to curb the spread of covid. sophie hutchinson reports. i've got the case up. foot soldiers in the war"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1858/end/1893,"you are watching bbc news. england's test and trace system is failing in areas with some of the worst infection rates, according to a bbc investigation. six months ago, borisjohnson promised a 'world heating system, but research has found thatjust half of close contacts"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1889/end/1924,"against coronavirus. this is the length leicester council, one of the worst hit areas, is going to - door-knocking people who have tested positive with the virus and who the national track-and-trace system has failed to reach. it's the first time this"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1889/end/1924,"against coronavirus. this is the length leicester council, one of the worst hit areas, is going to - door-knocking people who have tested positive with the virus and who the national track-and-trace system has failed to reach. it's the first time this"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1949/end/1984,"with positive test results. any details of close contacts they get have to be sent back to the struggling national system. and there are other problems. after dad robin marlow tested positive for covid-19, his family were called more"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1949/end/1984,"with positive test results. any details of close contacts they get have to be sent back to the struggling national system. and there are other problems. after dad robin marlow tested positive for covid-19, his family were called more"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/1978/end/2013,"beating system, experts say it has failed. we are nowhere near having a properly functional one, and this has been the problem throughout the summer and into the autumn. we did not use the time that the last lockdown bought us to create such a system."
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/2072/end/2107,"a coach driver in buckinghamshire, he says public sector wages should reflect the lockdown economic turmoil. now is not the time for a pay rise. whilst everyone in the private sector is worrying whether they will have a job by christmas, this is unfair. us drivers have had"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/2147/end/2182,"across the uk, a record for october - but, with a new lockdown and extended support, annual borrowing is heading closer to £400 billion, a peacetime record. the unions are furious, but they think they have the public on their side, in this year"
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/2479/end/2514,steve dymond is suspected of taking his own life after failing a lie detector test on the show. a lawyer for his family told the hearing in winchester that mr dymond became distressed after he failed the test. the hearing continues.
https://archive.org/details/BBCNEWS_20201120_200000_BBC_News#start/2526/end/2561,"lockdown has shone a light on many heroes. three binmen from wolverhampton have been raising people's spirits through the year, dancing around bins on their rounds. now they've released a single."
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/8/end/43,this is bbc news with the latest headlines for viewers in the uk and around the world. pfizer formally applies to health regulators for emergency authorisation for its new covid vaccine. governments around the world are hoping it can be approved next month.
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/89/end/124,"hello and welcome if you're watching in the uk or around the world - and stay with us for the latest news and analysis from here and across the globe. the world could be one one step closer to a usable covid-19 vaccine,"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/136/end/171,"these are unprecedented times i think and we've seen the development of a vaccine take place in a much more compressed timeline then historically has been the case. having got through that phase where you have developed the vaccine and the test results are showing positive signs, the next hurdle"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/169/end/204,"use, when a drug has not been properly fully tested in other words, there are conditions under which it can gain approval to be used. and that is what it is doing in america. also doing that in the eu and we understand it is trying to do that in the uk. they are in talks with regulators around the world because clearly"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/263/end/298,"new research from the university of oxford, suggests that people who have had coronavirus are highly unlikely to get the disease for six months after being infected. earlier we heard from professor david eyre, who co-led the study and is working to answer the question so many people are asking - if you catch coronavirus - can you get it again??"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/330/end/365,"symptomatic infection. where as in the 11000 or so people who didn't have antibodies, 89 of them went on to get another first infection. what we can take from this is if you have been affected before, we can measure"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/528/end/563,"he loathes bullying and yet today he has comprehensively failed a test of his leadership, where he has had a report on his desk precisely on that issue. sir alex allan could not have been clearer that the home secretary has"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/652/end/687,"conference in the white house and it was about covid-19 and the prices of drugs and said, 'i won the election and got more than 73 million votes,' he did get more than 73 million votesjoe biden got way more votes and won the election,"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/778/end/813,k-pop band bts issue their second album of the year - about life under lockdown.
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/950/end/985,"period, which is where the uk has been following eu rules on a temporary basis, to allow for a new trade deal to be thrashed out. it's been a fraught process - and talks have stopped for a short time, because one of the eu team tested positive for covid-19. over the months, deadlines"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/950/end/985,"period, which is where the uk has been following eu rules on a temporary basis, to allow for a new trade deal to be thrashed out. it's been a fraught process - and talks have stopped for a short time, because one of the eu team tested positive for covid-19. over the months, deadlines"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/1046/end/1081,"there's a sort of feeling of, we've all been here before, and it's been put back a couple of times, and i think that hasn't helped, and add covid to that, that hasn't helped, either. but i certainly foresee severe disruption in the first few weeks"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/1492/end/1527,"album because i've been reading about that and they have really drawn on the experience of covid-19 and the pandemic and just a way that we've all seen our life changing over the last six to eight months globally? for me, ithink"
https://archive.org/details/BBCNEWS_20201120_210000_BBC_News#start/1508/end/1543,"globally? for me, i think this is definitely puts more emphasis on the fa ct fact that they are musicians who write about what they know, they are human beings just like us who were disappointed when covid-19 cancelled tours and a lot of other things they"
https://archive.org/details/BBCNEWS_20201120_224500_BBC_News#start/370/end/405,"wisdom and insight but jason is right about the question about what it means for remote working in general because throughout the pandemic, people have been calling heaviest for lockdown but also the permanent changes caused by remote working have actually been rather"
https://archive.org/details/BBCNEWS_20201120_224500_BBC_News#start/481/end/516,elsewhere sale beat northampton saints 32-23 scotland's final autumn nations cup pool match against fiji at murrayfield next weekend is off. 29 cases of covid among the fiji staff
https://archive.org/details/BBCNEWS_20201120_224500_BBC_News#start/19/end/54,"for viewers in the uk and around the world. pfizer has asked health regulators around the globe for emergency approval of its coronavirus vaccine. but the head of the world health organization's covid task force says their challenge is to make sure everyone has access to it. it's not only about the vaccine,"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/17/end/52,"this is bbc news with me, maryam moshiri. the latest headlines for viewers in the uk and around the world. pfizer has asked health regulators around the globe for emergency approval of its coronavirus vaccine. but the head of the world health organization's covid task force says their challenge is to make sure everyone has access to it."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/88/end/123,"hello and welcome if you're watching in the uk or around the world. stay with us for the latest news and analysis from here and across the globe. the world could be one step closer to a usable covid-19 vaccine, with the drugs company pfizer and its partner biontech filing"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/134/end/169,"i think these are unprecedented times, and we've seen the development of a vaccine take place in a much more compressed timeline than historically has been the case. having got through that phase where you have developed the vaccine and the test results are showing positive signs, the next hurdle in the process is that regulatory"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/149/end/184,"approval, and what we see now is pfizer going to regulators around the world, trying to get permission. in the us, it is called emergency use, when a drug has not been properly fully tested, in other words, there are conditions under which it can gain approval to be used."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/293/end/328,"on the coronavirus itself. this is known as the spike protein and that is what most vaccines are training your body to attack. now, there are broadly four different approaches being used to make coronavirus vaccines. the first kills or inactivates the coronavirus and then injects it into people. this triggers the immune response,"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/307/end/342,"but without causing an infection. the second approach takes the spike proteins from the coronavirus and just injects that. these are tried and trusted methods of making vaccines,"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/324/end/359,"but they are slow to get up and running. a faster and more experimental style of vaccine takes a common cold virus. it is genetically modified to stop it causing an infection, and then again, to give it the blueprints for making the spike protein from the coronavirus. this is the technique being pioneered by the university of oxford, so you'll have heard"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/340/end/375,"about that in the news a lot in the past week. now, the final approach is quite new. part of the genetic code, here, of the coronavirus is injected into patients. once there, it starts making copies of that spike protein, which the body learns to react to."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/553/end/588,"let's bring you some breaking news. we have been hearing in the last few minutes that donald trump we have been hearing in the last few minutes that donald trumer, the president's son, has tested positive for covid-i9. that is according to a spokesman. he said don tested"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/553/end/588,"let's bring you some breaking news. we have been hearing in the last few minutes that donald trump we have been hearing in the last few minutes that donald trumer, the president's son, has tested positive for covid-i9. that is according to a spokesman. he said don tested"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/583/end/618,"-- following all recommended guidelines. that is donald trump -- following all recommended guidelines. that is donald trumer tested positive for covid-i9, at the moment quarantining it his cabin somewhere. the secretary of state for georgia has certified joe biden as the winner of the election in the state after a recount."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/583/end/618,"-- following all recommended guidelines. that is donald trump -- following all recommended guidelines. that is donald trumer tested positive for covid-i9, at the moment quarantining it his cabin somewhere. the secretary of state for georgia has certified joe biden as the winner of the election in the state after a recount."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/921/end/956,"well, the president's attempts to subvert the election are continuing while the coronavirus continues to rage. california is to impose a curfew from 10pm to 5am from saturday to combat a surge in new transmissions."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/944/end/979,"to slow down the rate of hospitalisations due to the virus. sophie long reports. open'. cali. as a raft of new measures restricting people's freedom comes into effect, there are jeers from people who have little to cheer."
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/1068/end/1103,"cars are queueing in every direction, prompting pleas for people getting tested ahead of the holiday to hold off. the message is now to stay at home. and if you are not displaying symptoms, you shouldn't need testing because you shouldn't be socialising. as people wait for tests,"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/1052/end/1087,"in hospitals, where there has been no let up, exhausted medical workers once again worry about being overwhelmed as admissions surge. also surging dramatically is the demand for testing. at dodger stadium in los angeles,"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/1101/end/1136,"let's bring you that breaking news now - donald trumer has tested positive for covid-i9. according to a spokesman for donald trump jr, 'don tested positive at the start of the week and has been quarantining out at his"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/1101/end/1136,"let's bring you that breaking news now - donald trumer has tested positive for covid-i9. according to a spokesman for donald trump jr, 'don tested positive at the start of the week and has been quarantining out at his"
https://archive.org/details/BBCNEWS_20201120_230000_BBC_News#start/1111/end/1146,cabin since the result. he's been completely asymptomatic so far and is following all medically recommended covid-i9 guidelines.'
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/47/end/82,after an inquiry into bullying claims is said to have found that she broke the ministerial code. more than two million people in scotland prepare for the country's toughest level 4 restrictions. and there will be a a two-week 'circuit-breaker' lockdown for northern
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/313/end/348,"toughest coronavirus restrictions from today. the rules will come into force in ii council areas across west and central scotland. meanwhile in northern ireland, a new two-week lockdown period starting next week has been announced. so what are the restrictions"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/313/end/348,"toughest coronavirus restrictions from today. the rules will come into force in ii council areas across west and central scotland. meanwhile in northern ireland, a new two-week lockdown period starting next week has been announced. so what are the restrictions"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/343/end/378,"northern ireland was due to gradually ease restrictions from today - and some business will still be able to reopen - but it will now face a new two-week lockdown period starting next friday, which will see all non-essential businesses shut, but schools will remain open."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/364/end/399,"england remains under national lockdown restrictions until wednesday the 2nd of december. that means that non-essential businesses - including hospitality - are closed, and household mixing is banned. and in wales, the 'firebreak' restrictions came to an end"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/425/end/460,"upsetting for the shops, for the small businesses and. i think this is the time of year when they really need to be making big money - especially when we had the lockdown earlier in the year, they must have been putting all their eggs in this basket, so. no, i think it's a shame."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/459/end/494,"this is not a full national lockdown, so travel restrictions will be used to stop people spreading the virus into low-risk areas. it will be illegal to travel into or out of areas under level three and level 4 restrictions, and even between council areas"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/459/end/494,"this is not a full national lockdown, so travel restrictions will be used to stop people spreading the virus into low-risk areas. it will be illegal to travel into or out of areas under level three and level 4 restrictions, and even between council areas"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/494/end/529,"in wales, the government is expected to give an update today on how effective the 17 day 'firebreak' lockdown has been. the update comes as mass testing is expected to be rolled out in merthyr tydfil. our wales correspondent tomos morgan is there."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/494/end/529,"in wales, the government is expected to give an update today on how effective the 17 day 'firebreak' lockdown has been. the update comes as mass testing is expected to be rolled out in merthyr tydfil. our wales correspondent tomos morgan is there."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/530/end/565,"dear. tomos morgan, we will talk to him a bit later and find out more about that roll-out of mass testing, which is beginning in merthyr tydfil soon and he will also tell us how"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/511/end/546,"good to see you. we are obviously trying to make really clear to eve ryo ne everyone what is going on because i think so many people from all the nations are watching to see what is working and what is making it more useful, what is making these lockdown is more effective. 0h,"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/548/end/583,the coronavirus figures have fared. at 7:30am we will speak to the health secretary at matt hancock and so health secretary at matt hancock and so all of these different parts of the uk of the measures that have been taken all feed into the very big decision being made in england
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/594/end/629,with coronavirus in some of the worst hit areas. that's according to bbc analysis. figures cover the six months since the prime minister promised the system would be 'world-beating'. the government said it was working hard to 'refine and improve' the way test and trace works.
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/579/end/614,"30 million people are being offered the vaccine in england's largest flu-immunisation programme to date. scotland, wales and northern ireland say they will do the same if supplies allow it. england's nhs test and trace system has failed to reach nearly half of the close contacts of people"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/594/end/629,with coronavirus in some of the worst hit areas. that's according to bbc analysis. figures cover the six months since the prime minister promised the system would be 'world-beating'. the government said it was working hard to 'refine and improve' the way test and trace works.
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/865/end/900,review next week. the home secretary is pictured on the front of the guardian. it reports that a cabinet office inquiry into allegations of bullying by priti patel found evidence that she broke the ministerial code. she denies the claims. the sun says up to i million people a day are to be vaccinated against covid-i9.
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/930/end/965,"lockdown is, they have. is the knack of this began in a hotel in adelaide, a small number of cases but they had an outbreak. the six days, outdoor exercise and dog walking all band. with only one"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1207/end/1242,"more than 9 million workers had been furloughed, costing £40 billion. government measures to tackle coronavirus had reached £200 billion. taxes paid by us as"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1243/end/1278,billion for the whole of this financial year. running from april of this year to april of next year. that is before the cost of their second national lockdown and the support measures that are in place to pay for that. that level of
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1368/end/1403,"national lockdown. this report from angus crawford contains some content you may find upsetting. they're still there. easy to find, but too graphic to show - images and videos of self-harm. pictures and cartoons of pills,"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1402/end/1437,"and it did - 1.3 million posts at the start of the year. but look - lockdown hits, and that plummets to just 277000. as restrictions lift, so does the figure - back up to pre-covid levels."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1402/end/1437,"and it did - 1.3 million posts at the start of the year. but look - lockdown hits, and that plummets to just 277000. as restrictions lift, so does the figure - back up to pre-covid levels."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1497/end/1532,"are as safe as is possible. perhaps covid's proved that technology by itself can't yet protect us from the very worst of social media. angus crawford, bbc news."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1613/end/1648,"the boss of gatwick airport is urging the government to work swiftly on proposals for a test and release system for airlines, as well as a financial package of support for the industry. stewart wingate says the aviation industry has already been 'decimated' by the pandemic and wants passenger confidence to be restored again"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1779/end/1814,for a manchester hospice. jamie cullum is bringing big band christmas cheer with his first ever festive album. he'll tell us about putting the record together during lockdown after 8.30. # boogie. # boogie round the bins at christmas-time #. butjamie could have some competition in the charts -  _
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1842/end/1877,"thank you. it's getting very busy in general practice. there is an increase in clinical workload at the moment, and that is both in volume and also increasingly complex cases. both covid and non-covid related. we are also preparing for the biggest"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1902/end/1937,of several weeks in between having a flu jab and getting a covid vaccine when that is out. if you haven't taken up that opportunity please do so as soon as you can. and then we arejust preparing to so as soon as you can. and then we are just preparing to try to continue the hard work with the over
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/1953/end/1988,"with the plans for the covid vaccine you will see a massive amount of staff recruited in. it is basically, we need more resources generally throughout primary care, throughout the nhs, to help manage this.|j"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2095/end/2130,"while there is talk of whether or not the lockdown will be eased over the christmas period. what are your thoughts on that? i think. as a family, personally, iam preparing for a very different christmas will"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2111/end/2146,stop i would be very surprised if my children got to physically see their grandparents this year. i think that it would be inappropriate to relax lockdown measures based solely on the fact that it was christmas. lots
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2267/end/2302,"i'll be looking at how grassroots tennis is coping on the programme tomorrow, with all courts in england closed in the latest lockdown. elite tennis continues though, and rafael nadal is through to the last four of the atp tour finals, in london. the 20-time grand slam champion beat greece's stefanos tsitsipas in straight sets, to book his place"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2391/end/2426,"breakfast'sjohn maguire has been finding out how people are coping with the measures where they are. let's go on a whistle-stop tour of the uk. but - as it's 2020, of course - i'm staying put. how are people coping with life in lockdown or under covid restrictions? so this is my studio."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2391/end/2426,"breakfast'sjohn maguire has been finding out how people are coping with the measures where they are. let's go on a whistle-stop tour of the uk. but - as it's 2020, of course - i'm staying put. how are people coping with life in lockdown or under covid restrictions? so this is my studio."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2422/end/2457,we were still chasing our tail to catch up with everything and we'd literally just about got everyone back to where they should have been. and then the second lockdown happened. it's been very mentally stressful because we were told at the very beginning that we would be getting
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/2623/end/2658,"if it drops below 50 degrees, we've got to come indoors. 50 centigrade below! we don't quite know how many lockdown or tier-restriction days there are until christmas. we're all in need of some festive cheer and people are making plans -  _"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/3034/end/3069,"they rely on public fundraising. and of course, because of covid, the vast majority of that fundraising's had to stop. absolutely, yeah. it's been a really tough year for all hospices, right from the onset of covid -  _"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/3543/end/3578,"the boss of gatwick airport is urging the government to work swiftly on proposals for a test and release system for airlines, as well as a financial package of support for the industry. stewart wingate says the aviation industry has already been 'decimated' by the pandemic and wants passenger confidence"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/3703/end/3738,after an inquiry into bullying claims is said to have found that she broke the ministerial code. more than two million people in scotland prepare for the countries toughest level 4 restrictions. and there'll be a a two-week 'circuit-brea ker' lockdown for northern ireland from next
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4001/end/4036,"of scotland will face the country's toughest coronavirus restrictions from today. the rules will come into force in 11 council areas across west and central scotland. meanwhile in northern ireland, a new two week lockdown period starting next week has been announced. so what are the restrictions across the uk?"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4001/end/4036,"of scotland will face the country's toughest coronavirus restrictions from today. the rules will come into force in 11 council areas across west and central scotland. meanwhile in northern ireland, a new two week lockdown period starting next week has been announced. so what are the restrictions across the uk?"
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4035/end/4070,"but it will now face a new, two week lockdown period starting next friday which will see all nonessential businesses shut, but schools staying open. england remains under national lockdown restrictions until wednesday the second of december."
https://archive.org/details/BBCNEWS_20201120_060000_Breakfast#start/4115/end/4150,"of what they've been told to do cos we've had nearly a whole year of this. ijust think it must be really upsetting for the shops, for the small businesses and. i think this is the time of year when they really need to be making big money - especially when we had the lockdown earlier in the year,"
