,url,snippet,doc_cluster
805,https://archive.org/details/CNNW_20201120_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3203/end/3238,"will each have to receive two doses of it. for at least the first three of the four vaccines, they require two doses, three to four weeks apart, and then it takes a week or so after that to develop a robust virus neutralizing",8
806,https://archive.org/details/CNNW_20201120_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3285/end/3320,"that's good advice. the rollout is going to be important. the two doses, what happens in the in between, you can't let your guard down. still have to wear masks and social distancing. thank you for joining us, everyone. i'm christine romans. i'm laura jarrett. 'new day' is next.",1
807,https://archive.org/details/CNNW_20201120_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3373/end/3408,but today there's a combination of two immunotherapies you can take first. one that could mean. a chance to live longer. opdivo plus yervoy is for adults newly diagnosed with non-small cell lung cancer that has spread and that tests positive for pd-l1 and does not have an abnormal egfr or alk gene.,0
808,https://archive.org/details/CNNW_20201120_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3582/end/3617,"irresponsible presidents. nearly 80000 covid patients nationwide. as testing lines grow ahead of thanksgiving, this stark new advisory. the cdc is recommending against travel during the thanksgiving period.",1
809,https://archive.org/details/CNNW_20201120_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/3582/end/3617,"irresponsible presidents. nearly 80000 covid patients nationwide. as testing lines grow ahead of thanksgiving, this stark new advisory. the cdc is recommending against travel during the thanksgiving period.",1
810,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/813/end/848,"great to see you david. trevor a pleasure as always. coming up, the u.s. reported more new coronavirus cases than any other day since it began. what worries dr. deborah birx",1
811,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1085/end/1120,"this is us making sure you don't. use 'em before you lose 'em, backed by our 100-day guarantee!! visionworks. see the difference. more than 2000 deaths from coronavirus were reported",1
812,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1100/end/1135,"yesterday. that is now the highest since may. the pace of infection across the country has jumped so much that it is even surprising the experts who have been forecasting the pandemic impact from the beginning. more than 187000 new cases were reported yesterday, the highest",1
813,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1129/end/1164,virus by march 1st. the trend map gives you a snapshot of what's leading to that really tragic forecast. almost the entire country is seeing cases go up. and dr. deborah birx the,1
814,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1146/end/1181,"coordinator for the white house coronavirus task force didn't have many encouraging words when she sat down with sanjay gupta. when you look at what's happening now, the rate of rise is dramatically different. and the number of states and the",1
815,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1212/end/1247,getting identified as being infected. i suspect the real number is 500000 americans getting infected every day. it's awful. we knew this was coming. i did not personally think it was going to be this bad this early in the season and we had,1
816,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1228/end/1263,"little to no federal leadership, engagement, no effort to ramp up testing, no effort to communicate to the american people what's going to happen the next month or two. these are going to be tough months ahead. for sure. the new surge has local",0
817,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/1259/end/1294,"about schools over the last few months. over the summer i was very worried whether we could open schools safely. we have learned you can open schools safely. in fact, most places that have done so have not seen outbreaks of covid in schools and have not",0
818,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2285/end/2320,"offered promising data from their phase three trial that the vaccine was 95% effective in presenting infection. this is the first of the vaccines to get to this critical step as this vaccine and others seek approval, the focus must",8
819,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2381/end/2416,"homes, assisted living, vaccinations. something we have a lot of experience with. we do thousands of these clinics every year for the flu vaccine. we're quite prepared to take the -- the new vaccines for covid when they're available and",1
820,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2660/end/2695,"good luck. thank you for having us. still ahead, long lines like this happening at covid testing sites across the country. ten months into the pandemic. why can't the system keep up? when panera's chef claes makes a pizza,.",0
821,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2660/end/2695,"good luck. thank you for having us. still ahead, long lines like this happening at covid testing sites across the country. ten months into the pandemic. why can't the system keep up? when panera's chef claes makes a pizza,.",0
822,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2942/end/2977,"snapshot than the coronavirus surge in the country than the lines you see across the country. we talked about the lines we're seeing at food banks but also the lines at testing sites from coast-to-coast. somehow, all these months later, the demand for testing still",0
823,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2942/end/2977,"snapshot than the coronavirus surge in the country than the lines you see across the country. we talked about the lines we're seeing at food banks but also the lines at testing sites from coast-to-coast. somehow, all these months later, the demand for testing still",0
824,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2957/end/2992,outpaces supply and the capabilities of the testing labs. just look at these pictures from outside chicago. this is just this morning. long lines and long wait times for people trying to get a test. and that's starting to once,0
825,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2988/end/3023,"the company running the illinois covid testing project, a project that runs ten testing sites and eight mobile testing sites across the state. thank you for being here. we saw the images out of the chicago area. how do you describe what you've been seeing at your testing",0
826,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/2988/end/3023,"the company running the illinois covid testing project, a project that runs ten testing sites and eight mobile testing sites across the state. thank you for being here. we saw the images out of the chicago area. how do you describe what you've been seeing at your testing",0
827,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3004/end/3039,"sites? the lines you're seeing and unfortunately the wait that -- the wait times that people are having to see? thank you for having me. yes, so in all of the sites that we manage here in illinois, we have seen that increased demand for testing.",0
828,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3051/end/3086,"is for testing in illinois, it has been hard hit. we have seen a surge of cases across the country. when did you start seeing the explosion again at your testing sites? first began back in october, beginning of october when",0
829,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3067/end/3102,president donald trump was tested positive for covid-19. we saw increase in our numbers the days right after that. then we saw another wave of increased demand in the beginning of november as well. and now it is who knows how,0
830,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3067/end/3102,president donald trump was tested positive for covid-19. we saw increase in our numbers the days right after that. then we saw another wave of increased demand in the beginning of november as well. and now it is who knows how,0
831,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3084/end/3119,"long this will last, of course. how are you handling the demand. is every car that gets in line able to get tested? how is it working? that's the goal. the goal is that whoever is in line, we want to get them tested but there are many factors to",0
832,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3102/end/3137,"realize how many people we can get tested, so from staffing to the labs that we work with, so these factors are effected by increased demand that we have been seeing and in part it does",0
833,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3117/end/3152,make people wait more in lines. it delays testing results as well. but we are trying to get everyone in the lines tested. and your teams are working,0
834,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3151/end/3186,"with holidays coming, thanksgiving next week, one of the biggest concerns is the lack of following, you know, cdc guidelines, isolation, social distancing, wearing face masks",1
835,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3151/end/3186,"with holidays coming, thanksgiving next week, one of the biggest concerns is the lack of following, you know, cdc guidelines, isolation, social distancing, wearing face masks",1
836,https://archive.org/details/CNNW_20201120_160000_CNN_Newsroom#start/3183/end/3218,"of positivity of covid-19. then that means longer lines at your sites across the state. kevin, thank you for coming on and thank you for your work. appreciate it. z thank you. appreciate it. coming up next, the number",0
837,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/44/end/79,including summoning local officials to the white house. the president's conspiracy mongering is an object of his attention but it's not the only thing that perhaps he should be worried about. the biggest is the virus that is,1
838,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/60/end/95,"raging all over this country, the one that he still leads. the vice president led a public coronavirus task force briefing yesterday, the first in months. and the message from the doctors is that we are in a dangerous moment that requires vigilance.",1
839,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/76/end/111,"the numbers underline the life or death stakes of the next few months. thursday, 187000 new cases, a record setting pandemic total, and 2000 american deaths. 80000 americans are in hospitals with the virus, and",1
840,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/108/end/143,"medical condition that might put them at increased risk of a severe outcome if they infected. today, the drug maker pfizer says it will apply for an emergency use authorization for its covid-19 vaccine. the hope is that some doses will",8
841,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1003/end/1038,"at a rap battle watched around the world. this is stacey abrams. we can make sure everyone shows up to vote. we have two senators to make sure we have covid response and stimulus money coming back to georgia. that's right. we got you, baby. let's get it. we going to stand up for you.",0
842,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1264/end/1299,every day now we get a new reminder the coronavirus pandemic is not under control in america. cases are surging at a disturbing clip. nearly 188000 new cases added yesterday.,1
843,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1294/end/1329,"all those painful statistics, the deaths of more than 2000 americans were reported yesterday. that's 2000 americans in one day alone. that's the highest number since may. covid-19 has now killed more",1
844,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1327/end/1362,"crisis, the white house coronavirus task force did have a briefing yesterday, but didn't take any questions from reporters. it was the first time we saw them in months. but task force coordinator dr. deborah birx did speak exclusively with chief medical",1
845,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1373/end/1408,"really understand how we could do this better together. dr. sanjay gupta joins me now. you're wearing a mask, so you didn't have to keep a straight face when she said did we miss a communication, how about wear a mask from the president of the united states, but that's me",1
846,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1435/end/1470,"masks and things and numbers have tripled since she left in terms of new cases and sadly new deaths in north dakota. it is tough. so i think there was acknowledgment of failure for all sorts of different reasons,",1
847,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1451/end/1486,"but also this idea that, you know, we're still in the middle of it, right? we keep looking, saying what do we have to learn. we're still very much in the thros of it. there's a lot of miscommunication going on. one of the issues is masks which i asked her about.",1
848,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1467/end/1502,"i think the thing that confuses americans, i have heard this in the rocky mountain states, when we tell people that these masks prevent transmission, they're not perfect, but when we tell them they prevent transmission and",1
849,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1513/end/1548,"schools, right? and you and i had some conversations around that time. i was skeptical about schools. kids are germ factories, why would they not cause significant spreading events within schools, but so far if you look at surveillance testing in places",0
850,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1574/end/1609,"coronavirus vaccine. listen to general perna of operation warp speed talking about the next big hurdle. we have about 40 million doses of vaccine, give or take exactly when the eua comes out,",8
851,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1682/end/1717,"i am less worried about that. but other things fall by the wayside. we should still have more tests, seeing long lines in chicago, people waiting for tests. it is unbelievable in november we are still seeing that. still have this confusion on masks.",0
852,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/1682/end/1717,"i am less worried about that. but other things fall by the wayside. we should still have more tests, seeing long lines in chicago, people waiting for tests. it is unbelievable in november we are still seeing that. still have this confusion on masks.",0
853,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/2578/end/2613,"briefing room this hour, and once again lying from the podium. she gave no answer on when the president intends to concede. she mislead on the coronavirus. she said president trump was never given an orderly transition when he came into office. none of that is true.",1
854,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/2898/end/2933,lunr that has spread and that tests positive for pd-l1 and does not have an abnormal egfr or alk gene. it's the first and only approved chemo-free combination of two immunotherapies that works together in different ways to harness the power of the immune system.,0
855,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/3392/end/3427,"frankly, it is past time. so i am testing some of the relationships and in some cases straining them by really pressing. but it is frankly, dana, an embarrassment and i am clear that this is hurting us around the world.",1
856,https://archive.org/details/CNNW_20201120_170000_CNN_Newsroom#start/3439/end/3474,intelligence. his covid-19 team that is preparing for the handoff of responsibility for vaccinating more than 300 million americans is not getting robust and real time information about the challenges that operation warp speed may be facing.,1
857,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1160/end/1195,"reported thursday. among the new infected, andrew guiliani, son of rudy giuliani, the president's attorney. he tweeted he tested positive and is in isolation. he has been seen often not wearing a mask at the white",0
858,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1160/end/1195,"reported thursday. among the new infected, andrew guiliani, son of rudy giuliani, the president's attorney. he tweeted he tested positive and is in isolation. he has been seen often not wearing a mask at the white",0
859,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1160/end/1195,"reported thursday. among the new infected, andrew guiliani, son of rudy giuliani, the president's attorney. he tweeted he tested positive and is in isolation. he has been seen often not wearing a mask at the white",0
860,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1160/end/1195,"reported thursday. among the new infected, andrew guiliani, son of rudy giuliani, the president's attorney. he tweeted he tested positive and is in isolation. he has been seen often not wearing a mask at the white",0
861,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1188/end/1223,"battling covid, and more than 2000 americans died yesterday, largest daily death toll reported since may. just released modeling from a source often used by the white house projects there will be",1
862,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1223/end/1258,"restrictions, the death toll would rise to 658000. ihme says that if 95% of people wore masks every time they left their house, 65000 lives could",1
863,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1239/end/1274,"be spared. they find mask use at 68% nationwide. white house coronavirus response coordinator dr. deborah birx says this surge is different from other surges. when you look at what's happening now, the rate of rise",1
864,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1239/end/1274,"be spared. they find mask use at 68% nationwide. white house coronavirus response coordinator dr. deborah birx says this surge is different from other surges. when you look at what's happening now, the rate of rise",1
865,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1287/end/1322,"thanks again for being with us. we're seeing these troubling models, 471000 dead from covid by march 1st, so we're talking about a half million americans in the course of a year. we should note this model, ihme",1
866,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1335/end/1370,"wearing face masks. the thing that's most troubling to me is that where it is hyper accelerating in the northern part of the midwest, dakotas, north dakota, south dakota, wyoming, idaho, and west texas,",1
867,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1514/end/1549,"moderna, two add no virus vaccines, we will have a fleet of vaccines coming to vaccinate the american people, so we're going to have a much better place by definitely by this time next year, even earlier, spring or summer.",0
868,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1545/end/1580,"the coronavirus task force trying to attribute covid deaths to other causes, it is not true. stop the nonsense about herd immunity or stop nonsense about discrediting face masks. it is all hands on deck and",1
869,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1545/end/1580,"the coronavirus task force trying to attribute covid deaths to other causes, it is not true. stop the nonsense about herd immunity or stop nonsense about discrediting face masks. it is all hands on deck and",1
870,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1529/end/1564,"therefore it is your obligation to keep yourself and your family alive, keep your father, mother, brother, sister alive. stop the nonsense of saying covid-19 is a hoax or stop the nonsense of what you're hearing from people like scott atlas and",1
871,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1576/end/1611,"businesses. why the treasury is asking for some $455 billion to be returned. plus, a family of five all test positive for the virus in new mexico, including their 12-year-old who became the youngest in the state to die.",1
872,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1576/end/1611,"businesses. why the treasury is asking for some $455 billion to be returned. plus, a family of five all test positive for the virus in new mexico, including their 12-year-old who became the youngest in the state to die.",1
873,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1638/end/1673,"no plan premium at all. take advantage of $0 copays on all primary care doctor visits, all virtual visits, and all lab tests. also get $0 copays for preventive dental care, $0 copays for routine hearing exams,",1
874,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1915/end/1950,"typically steers clear of sensitive political issues. in a statement, federal reserve says it would prefer that the full suite of emergency facilities established during the coronavirus pandemic continue to serve their important role as a back stop for a still strained and",1
875,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/1900/end/1935,pandemic. steve mnuchin decided to cut off federal reserve money aimed at helping small business to survive as coronavirus continues to ravage the economy. the move is being met by a rare rebuke by central bank which,1
876,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2141/end/2176,"carefully he chose his words, how he paused to think about it. the biden transition and president-elect biden for sure really want to get to work. they know what lies ahead for them, it is a giant challenge everywhere they look from coronavirus to the economy,",1
877,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2186/end/2221,erin brockovich joins me with her reaction. winter is coming for restaurants forced to adhere to new covid restrictions. one owner warns months to come could be a bloodbath for restaurants. advanced non-small cell lung cancer can take away so much. but today there's a combination,1
878,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2202/end/2237,of two immunotherapies you can take first. one that could mean. a chance to live longer. opdivo plus yervoy is for adults newly diagnosed with non-small cell lung cancer that has spread and that tests positive for pd-l1 and does not have an abnormal egfr or alk gene. it's the first and only approved chemo-free,0
879,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2500/end/2535,"new mexico, he is now one of the state's youngest victims to die from coronavirus. evelyn wolf is his older sister and is with us now. evelyn, i am so sorry. your family is -- you had            _",1
880,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2563/end/2598,"walk us through what happened with your family, getting infected, and your brother s succumbing to this. my father was an essential worker, going to work to provide like every other essential worker out there, unknowingly",0
881,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2612/end/2647,"brother went in, they tested him, he tested positive. all his other medical issues were managed at that point, come monday, they said his left lung collapsed and right lung was going as well. they called me.",0
882,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2644/end/2679,"and my mom, we have another five kids in the house that were getting tested that day as well as me and a few other people, so we were leaving, somebody came running down, said hey, it is happening now, because my",0
883,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2723/end/2758,"people who could infect someone like your dad who doesn't have a choice, who has to work, they often will look at a victim and say they have a pre-existing condition. but that's not just the case of elderly people, it is the case of kids, too, like your brother.",1
884,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/2755/end/2790,"saying hey, he did have an underlying condition. absolutely, he did. but it was managed. if it was not for coronavirus, if it was not for covid, my brother would still be here. and that's the thing, it can",1
885,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3232/end/3267,the u.s. is not the only country experiencing a surge in covid cases. india has now topped 9 million cases. the second highest number of total cases behind the u.s. and here's the latest from cnn reporters around the globe.,1
886,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3251/end/3286,"reporter: i'm in paris. here if perhaps the, a covid-19 patient is entering icu every four minutes. that's according to the french health minister who is speaking thursday night about the situation more than three weeks into a partial lockdown. in terms of the circulation of the virus, things have improved",1
887,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3251/end/3286,"reporter: i'm in paris. here if perhaps the, a covid-19 patient is entering icu every four minutes. that's according to the french health minister who is speaking thursday night about the situation more than three weeks into a partial lockdown. in terms of the circulation of the virus, things have improved",1
888,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3266/end/3301,"but there are still too many covid-19 patients in hospital and too many in icus. and although both those figures have been coming down, he said that we were still in terms of hospitalizations, above the figures that we had seen at the very height of the first wave.",1
889,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3311/end/3346,"milestone. we are in the state in mexico right now, one of the states that recently has been hit the hardest from this virus. we're outside a hospital where just about every day, family members are gathering. they have loved ones inside the hospital who have the virus and they are forced to wait outside for any sort of news from",1
890,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3295/end/3330,"health officials have just announced for the first time, the country's death toll as a result of the coronavirus has surpassed 100000 lives, making it one of a handful of countries around the world that has surpassed that terrible",1
891,https://archive.org/details/CNNW_20201120_180000_CNN_Newsroom#start/3355/end/3390,colleagues. today is the day pfizer says it will apply for an emergency use authorization for its covid-19 vaccine. the biggest concerns are availability and distribution. those concerns amplified by the delay in the presidential transition.,8
892,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/257/end/292,"coronavirus hot spot, really, to another coronavirus hot spot, the white house. thank you so much for that report. the president and his allies as she mentioned there, they lost some key cases in arizona, pennsylvania and georgia on thursday. president trump right now is 2",1
893,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/578/end/613,"the guardrails of what is per appropriate to say. and it has become difficult to figure out who that lawyer should be because rudy giuliani's son as we know from twitter, has tested positive for",0
894,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/593/end/628,"coronavirus. has been in and out of campaign headquarters around all the campaign lawyers, and around his dad. so the conversation then went, well, rudy giuliani shouldn't be the one at the white house today if he's been exposed to covid. many advisers don't want rudy",1
895,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/609/end/644,"giuliani to be the one advising the president about how to proceed here anyway. and then a whole conversation about, who is safe? who can we say for certain has not been exposed to covid, who could go in and help guide the parameters of. meeting? so that's the situation as we",1
896,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/641/end/676,"the spread of covid at the white house and among associates of the white house. gloria? well, you know, they are saying this isn't an advocacy session. and of course, we don't believe that at all. it is not true.",1
897,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/673/end/708,"i don't know the legal sense of. but i'm watching the president of the united states trying on overturn an election from the oval office which is remarkable. and they can't figure out who needs to be in there because they have covid and a lot of the people, as margaret was just",1
898,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/844/end/879,"coronavirus by march. and sanjay just sat down with deborah birx on why she thinks folks aren't following the guidance on masks. plus, pfizer filing today to get",1
899,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/844/end/879,"coronavirus by march. and sanjay just sat down with deborah birx on why she thinks folks aren't following the guidance on masks. plus, pfizer filing today to get",1
900,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1070/end/1105,"or in some areas, no plan premium at all. take advantage of $0 copays on all primary care doctor visits, all virtual visits, and preventive dental care. test",1
901,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1392/end/1427,"we should not be gathering in tight spaces and closed spaces, and everybody should be wearing a mask. i just heard about the",1
902,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1436/end/1471,"anyone who has had covid-19, doesn't necessarily mean that you won't get it. and i think what a lot of people don't realize, as you suspect that a stranger might have covid-19. you don't suspect that your mother, that your husband, your",1
903,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1453/end/1488,wife might actually bring covid into the family. and that's especially for for us to know as people start celebrating holidays. it might not be the stranger. you're staying away from the stranger. it might be that your son coming back from college or your grand,0
904,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1485/end/1520,"the virus and realize that so many people you're hanging out with could potentially transmit that virus to you. yeah. it does not discriminate. and it is for a will type, invisible. for a long time in some people,",1
905,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1467/end/1502,"daughter that wants to come and see grandma for thanksgiving. that might have covid. i wish that every time we spoke, we could see the virus. can you imagine how much easier it would be if people could see",1
906,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1501/end/1536,"invisible for the entirety progression through their bodies. great to see you. thanks for coming on. thank you. next, kansas city is one of the many cities across the country putting new covid restrictions in place. one restaurant owner says it is about to create a disaster for",1
907,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1802/end/1837,"he. as coronavirus surges in states, businesses across the country are bracing for what is likely to be a long and challenging winter. in missouri where cases are skyrocketing, new restrictions are being put in place in kansas city. and these will limit indoor",1
908,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1913/end/1948,"seriously. restaurant owners generally, we believe in the virus -- we believe it is serious and we want to do everything we can to protect our customers and we're trying to do that. the reality is we've been labeled a super spreader. i don't necessarily agree with",1
909,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1897/end/1932,"the awareness that there is airborne transmission indoors, and that indoor dining has been a big vector for the transmission of coronavirus. how do you balance those things? yeah, i don't want you or your listeners for a minute to think we don't take this",1
910,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/1988/end/2023,dining. there just is. i think you're right that there are different things that can affect that. ventilation is one. whether people are wearing masks when they're not eating but even just eating and having a mask off creates a vulnerability.,0
911,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/2048/end/2083,"you had to agree that you had been impacted by covid, whatever that meant. i think there needs to be some type of targeted relief package aimed at these business that's are now being asked to shut down",1
912,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/2463/end/2498,clearly this goes beyond politics. in a statement the federal reserve says it would prefer that the full suite of emergency facilities established during the coronavirus pandemic continue to serve the important role as a backstop for our still strained and vulnerable economy.,1
913,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/3205/end/3240,that it could reduce the efficacy of a covid-19 vaccine. what is that saying? we need to follow the science. i want science in there that gives the danger of this,1
914,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/3282/end/3317,"for a low monthly premium or in some areas, no plan premium at all. take advantage of $0 copays on all primary care doctor visits, all virtual visits, and all lab tests. also get $0 copays for preventive dental care,",1
915,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/3467/end/3502,"summer, the coronavirus is again surging in sweden. this isn't like the spring peak. it's nowhere near as intense yet, but it feels, to the staff here, so familiar. they are tired and frustrated because there is a sense that",1
916,https://archive.org/details/CNNW_20201120_190000_CNN_Newsroom#start/3513/end/3548,"list of recommended blaiehavior tougher now. it reads more like a voluntary lockdown. but the architect of sweden's approach say too many aren't following his advice. so that's the key difference,",1
917,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/29/end/64,"welcome to 'prime time.' we've got tony fauci tonight, and we're going to do a big walk-through, urgent covid matters. but first we have major election developments on our watch. georgia's audit is over. the state with a republican governor and officials in charge of the election, they say biden",1
918,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/372/end/407,on the experiment. they're all in on trump. but here's the mistake again. that fiction needed to never be tested. and rudy and the trumpets made the mistake of going to court.,0
919,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/387/end/422,"a lot. more than 30 lawsuits across six states. michigan, pennsylvania, arizona, nevada, georgia, wisconsin. all the places they needed people to believe the farce they went in and tested the facts.",0
920,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1164/end/1199,"and the other hook is the pandemic. here we have a vice president of the united states, outgoing, who runs this coronavirus task force in this moment of crisis, won't take a question. i don't care whether you like biden, don't like biden, you're a trump person. you ought to expect more from",1
921,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1210/end/1245,"it's done. him melting down like that today? that was the least of his problems. it's over. if the republicans don't get it, it's on them. the pandemic has to be our focus now. okay? we just got word that another single-day coronavirus record",1
922,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1225/end/1260,has been shattered. why do the records matter? why do the numbers matter? because we're getting worse. forget about the numbers. the reality is we're getting worse. trump wasn't at the first public coronavirus task force briefing at the white house today in more,1
923,https://archive.org/details/CNNW_20201120_020000_Cuomo_Prime_Time#start/1254/end/1289,"about the reality of getting people onto the same page, the reality of the holidays, the reality of efforts on testing and in schools and the vaccine and when it really comes. real questions. real answers. from the real man. next. you want immune support you can trust.",0
